timestamp,ax,ay,az,gx,gy,gz,mx,my,mz,dist
1786377786.5529478,-9.321,2.811,0.153,0.012,-0.001,-0.002,76.65,-40.5,40.8,127.0
1786377786.5529528,-9.242,2.808,0.069,0.001,0.015,0.059,75.0,-40.65,40.65,143.0
1786377786.5529575,-9.179,2.835,0.014,0.013,0.032,0.061,75.9,-40.95,43.05,143.0
1786377786.5529623,-9.28,2.804,0.057,0.022,0.032,0.085,77.25,-40.65,41.7,143.0
1786377786.552967,-9.462,2.878,0.225,-0.052,0.021,0.059,75.6,-39.75,42.6,142.0
1786377786.5529718,-9.383,2.777,0.168,-0.048,0.011,0.039,77.4,-39.75,41.55,142.0
1786377786.5529766,-9.388,2.844,0.108,-0.044,0.005,0.023,77.1,-39.3,42.3,142.0
1786377786.5529811,-9.407,3.199,0.244,0.071,-0.076,-0.007,77.55,-38.85,43.5,110.0
1786377786.5529861,-9.357,3.321,0.352,0.065,-0.091,-0.039,77.55,-39.9,44.7,110.0
1786377786.5529914,-9.325,3.333,0.376,0.049,-0.096,-0.071,77.4,-39.75,44.1,110.0
1786377786.5529964,-8.801,3.017,0.309,-0.048,0.026,-0.002,76.35,-40.5,44.85,131.0
1786377786.5530012,-8.95,2.962,0.29,-0.042,0.039,0.029,75.45,-41.1,43.95,131.0
1786377786.5530062,-9.019,2.902,0.263,-0.023,0.028,0.058,76.2,-41.1,43.95,131.0
1786377786.5530107,-9.476,3.115,0.235,-0.004,0.026,0.014,77.85,-39.75,44.1,131.0
1786377786.5530152,-9.433,3.077,0.251,-0.038,0.042,-0.045,77.1,-40.5,44.1,142.0
1786377786.5530205,-9.38,3.033,0.287,-0.038,0.062,-0.063,75.75,-38.85,43.2,142.0
1786377786.553025,-9.27,3.053,0.148,-0.029,0.037,-0.031,77.25,-39.6,42.75,138.0
1786377786.5530295,-9.191,3.024,0.223,-0.024,0.027,-0.019,76.35,-38.55,42.3,149.0
1786377786.5530348,-9.124,2.942,0.292,-0.017,0.038,-0.007,75.6,-40.95,43.05,149.0
1786377786.5530396,-9.397,2.942,0.242,-0.03,0.005,-0.003,76.65,-40.2,43.05,141.0
1786377786.5530446,-9.34,2.933,0.235,-0.047,0.017,-0.02,77.25,-41.55,43.2,135.0
1786377786.5530496,-9.311,2.945,0.237,-0.053,0.034,-0.036,75.45,-40.35,42.45,135.0
1786377786.5530546,-9.445,3.06,0.213,0.023,-0.007,-0.026,75.0,-40.35,42.45,139.0
1786377786.5530593,-9.459,3.065,0.22,0.005,-0.015,-0.047,75.9,-41.7,42.3,139.0
1786377786.553064,-9.407,3.103,0.244,-0.013,0.003,-0.057,74.85,-39.75,41.85,139.0
1786377786.553069,-9.282,2.799,0.026,-0.049,0.057,0.03,75.15,-40.5,41.85,134.0
1786377786.5530736,-9.452,2.844,0.065,-0.028,0.031,0.057,76.5,-40.35,42.3,134.0
1786377786.5530784,-9.486,2.856,0.045,-0.003,-0.005,0.071,76.5,-40.35,43.2,134.0
1786377786.5530834,-9.316,2.861,0.074,-0.068,0.041,-0.038,76.65,-39.3,41.1,124.0
1786377786.553088,-9.325,2.851,0.05,-0.059,0.033,-0.026,76.2,-39.9,42.75,124.0
1786377786.5530927,-9.29,2.907,0.151,0.015,0.01,0.02,75.0,-40.65,42.45,147.0
1786377786.5530975,-9.278,2.875,0.223,0.007,0.011,0.03,76.2,-39.9,42.0,147.0
1786377786.5531023,-9.333,2.909,0.218,-0.001,0.011,0.029,75.9,-40.5,42.3,147.0
1786377786.553107,-9.373,2.861,0.022,-0.015,0.009,-0.008,77.85,-41.25,43.35,138.0
1786377786.5531118,-9.345,2.873,-0.072,-0.005,0.005,-0.01,74.4,-39.75,43.05,138.0
1786377786.5531163,-9.282,2.885,-0.017,0.006,-0.005,-0.011,74.85,-40.5,42.3,138.0
1786377786.5531216,-9.34,2.933,0.065,0.009,0.012,0.009,75.6,-40.95,41.55,136.0
1786377786.5531263,-9.249,2.974,0.057,-0.014,0.018,-0.003,77.1,-40.5,43.05,136.0
1786377786.5531316,-9.225,2.923,0.031,-0.017,0.03,-0.003,76.95,-40.35,43.2,136.0
1786377786.5531363,-9.27,2.966,0.199,0.001,-0.042,0.0,76.65,-39.3,42.6,135.0
1786377786.5531414,-9.206,3.045,0.184,-0.026,-0.03,-0.014,76.5,-40.65,42.0,135.0
1786377786.5531461,-9.105,2.844,0.196,-0.046,-0.023,-0.021,75.45,-40.65,43.2,135.0
1786377786.553151,-9.333,2.88,0.215,0.032,-0.12,0.036,76.35,-39.75,43.05,132.0
1786377786.5531557,-9.304,2.887,0.311,0.038,-0.06,0.008,75.45,-40.35,44.25,132.0
1786377786.5531743,-9.486,3.057,0.369,0.044,-0.037,-0.018,76.5,-39.15,42.75,132.0
1786377786.5531795,-8.997,2.871,0.419,-0.032,0.115,-0.021,76.95,-40.35,43.2,140.0
1786377786.5531845,-9.06,2.935,0.354,-0.028,0.104,0.018,76.2,-39.6,42.75,140.0
1786377786.553189,-9.342,2.923,0.285,-0.009,0.068,0.043,76.5,-39.6,42.75,140.0
1786377786.5531943,-9.615,3.428,1.159,0.0,-0.429,0.253,77.4,-39.3,44.4,147.0
1786377786.5531988,-8.796,3.33,0.998,-0.364,0.045,0.006,77.25,-39.15,46.05,128.0
1786377786.5532038,-8.696,3.129,0.919,-0.338,0.086,0.015,76.2,-39.15,44.7,126.0
1786377786.5532086,-9.055,3.302,0.828,-0.175,0.138,0.011,78.3,-41.55,40.65,84.0
1786377786.5532134,-9.009,3.316,0.867,-0.15,0.095,0.006,77.25,-39.9,41.7,84.0
1786377786.5532184,-8.928,3.34,0.907,-0.096,0.055,0.013,77.25,-39.6,40.95,92.0
1786377786.5532231,-9.048,3.464,1.346,0.043,-0.07,0.034,78.15,-39.75,41.55,95.0
1786377786.5532281,-9.021,3.596,1.472,0.035,-0.032,0.024,78.9,-39.75,41.55,95.0
1786377786.5532327,-9.088,3.553,1.415,0.03,0.015,-0.004,76.5,-40.65,40.95,95.0
1786377786.5532374,-9.12,3.376,1.259,0.015,-0.014,-0.029,76.65,-39.75,41.85,99.0
1786377786.5532422,-9.009,3.469,1.305,0.029,-0.03,-0.031,76.65,-40.5,41.55,99.0
1786377786.553247,-9.029,3.519,1.422,0.037,-0.039,-0.048,77.1,-39.0,40.35,99.0
1786377786.5532515,-8.636,3.433,1.384,-0.013,0.074,-0.134,77.55,-39.6,43.5,102.0
1786377786.5532568,-8.648,3.309,1.408,-0.011,0.079,-0.11,76.95,-39.9,42.0,102.0
1786377786.5532615,-8.689,3.393,1.269,-0.047,0.042,-0.086,77.85,-42.15,42.6,102.0
1786377786.5532715,-9.632,3.134,1.101,0.072,-0.081,0.12,78.15,-40.2,43.05,106.0
1786377786.553277,-9.543,3.187,1.147,0.071,-0.048,0.081,77.4,-40.5,43.35,106.0
1786377786.6507385,-9.639,1.494,-0.843,0.21,0.007,-0.189,67.95,-46.5,26.25,258.0
1786377786.6507623,-9.474,1.501,-0.766,0.303,0.093,-0.164,64.95,-46.5,26.25,258.0
1786377786.6507733,-9.476,1.551,-0.699,0.345,0.182,-0.15,66.6,-46.65,27.9,258.0
1786377786.8549447,-9.38,1.271,-1.101,0.457,0.73,-0.056,65.4,-46.5,27.75,1266.0
1786377786.8549707,-9.752,1.104,-1.132,0.46,0.655,0.027,63.9,-47.25,28.8,1266.0
1786377786.8549817,-9.752,1.061,-1.348,0.483,0.515,0.093,65.55,-45.6,28.95,1266.0
1786377787.0594614,-9.177,0.903,-2.004,0.114,0.137,0.008,65.55,-47.55,30.15,1325.0
1786377787.0594862,-9.397,0.955,-1.98,0.024,0.043,-0.02,63.6,-46.65,28.65,1325.0
1786377787.059497,-9.699,0.733,-2.078,-0.004,0.074,-0.027,65.4,-47.25,27.75,1325.0
1786377787.2649634,-9.558,1.269,-1.999,-0.05,0.101,-0.122,66.6,-47.1,27.9,1328.0
1786377787.2649877,-9.543,1.211,-2.033,-0.018,0.151,-0.16,65.85,-47.1,28.2,1328.0
1786377787.264999,-9.467,1.178,-1.939,-0.046,0.16,-0.173,66.6,-46.65,28.65,1328.0
1786377787.469005,-9.649,0.979,-2.239,-0.312,-0.167,0.035,66.45,-45.75,27.75,1335.0
1786377787.4690294,-10.072,0.91,-1.97,-0.375,-0.322,0.108,66.75,-47.25,26.55,1335.0
1786377787.4690409,-9.661,0.687,-1.918,-0.399,-0.48,0.142,65.85,-45.15,27.45,1335.0
1786377787.6742835,-9.96,0.723,-1.504,0.055,0.085,-0.4,66.75,-46.2,27.0,1272.0
1786377787.6743102,-10.053,0.852,-1.604,0.11,0.181,-0.455,64.8,-45.15,26.4,1273.0
1786377787.6743226,-9.658,0.611,-1.47,0.184,0.223,-0.524,65.55,-46.35,25.35,1273.0
1786377787.8786895,-9.538,0.342,-1.674,0.112,0.348,-0.624,60.3,-45.9,27.45,1293.0
1786377787.8787136,-8.916,0.115,-1.772,0.119,0.457,-0.651,60.9,-46.2,27.75,1293.0
1786377787.8787248,-9.256,0.124,-2.018,0.036,0.544,-0.625,58.95,-48.0,25.5,1306.0
1786377788.0840876,-9.002,-1.164,-2.464,-0.073,0.401,-0.391,55.95,-46.5,24.75,1309.0
1786377788.084113,-9.055,-1.305,-2.612,-0.094,0.343,-0.34,53.4,-46.2,24.75,1309.0
1786377788.084124,-8.969,-1.307,-2.72,-0.118,0.271,-0.259,55.8,-46.65,26.1,1326.0
1786377788.2884057,-9.488,-1.561,-2.806,0.002,-0.015,0.039,54.15,-45.0,21.75,1325.0
1786377788.288429,-9.613,-1.267,-2.708,0.035,-0.046,0.051,52.65,-46.2,22.2,1325.0
1786377788.28844,-9.38,-1.152,-2.504,-0.01,-0.135,0.069,53.55,-45.15,22.35,1331.0
1786377788.49589,-9.977,-1.551,-3.084,-0.157,-0.037,-0.018,54.3,-43.95,22.35,1327.0
1786377788.4959142,-9.881,-1.607,-3.002,-0.131,-0.119,-0.019,56.25,-43.95,20.85,1327.0
1786377788.4959257,-9.761,-1.477,-2.988,-0.088,-0.148,-0.03,54.9,-44.25,22.5,1321.0
